ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents   label   detailed-label,Tunnel,Traffic_Labeled,Malware
2018-12-22 04:51:10.860047104,CJDTiw3sUXIsEq0wF2,192.168.1.198,36097,68.70.250.20,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:01:48.254455040,CQeMEh3nsrKJFGSP4i,192.168.1.198,36097,14.192.219.127,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 03:40:22.939096832,CmBEna1pg41MSyAc19,192.168.1.198,36097,187.54.219.136,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 10:16:14.002483968,CA8UhB5FVpqyDmlE3,192.168.1.198,36097,218.253.56.245,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 23:09:35.854147072,CmWCvh1hmtdPuA4tP,192.168.1.198,36097,213.135.17.50,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:29:15.395323136,CIxZUR2qslbM39qtYl,192.168.1.198,34358,192.168.1.1,53,udp,dns,0 days 00:00:05.005141,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 18:21:40.131824896,CkiRTx2HXZXRgoFzF8,192.168.1.198,36097,133.197.142.205,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 01:44:10.986746112,CuC5dC1NMsYuI9rC0c,192.168.1.198,36097,47.207.162.119,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 01:55:05.686875136,C5XdYy3nBvBR2ksEC4,192.168.1.198,36097,159.25.170.44,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 16:10:38.498296064,CVs2XS1mfOEO8wpM,192.168.1.198,36097,45.0.120.92,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 09:54:43.387929088,CZmYH5384XsWp8TlVe,192.168.1.198,123,89.221.210.188,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 19:52:09.527075072,CN4thN3gtajuf4P6v5,59.67.181.77,11,192.168.1.198,0,icmp,,,,,OTH,,,0,,1,56,0,0,-   Benign   -,-,Benign, -
2018-12-21 17:47:42.387262976,CLGlityno7N738Fr,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001497,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 17:18:04.638055168,CrIaup4kVcOB37loW3,192.168.1.198,36097,141.247.155.197,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 22:55:36.062266112,Ch6eJa4hPFE1RZaDr1,192.168.1.198,36097,193.53.152.40,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:39:16.457232896,CimVNS2UBi6siw1xN5,192.168.1.198,41472,192.168.1.1,53,udp,dns,0 days 00:00:05.003403,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:29:30.397587968,CRqhZn2bdqdbCruH98,192.168.1.198,51593,192.168.1.1,53,udp,dns,0 days 00:00:05.005165,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:49:24.001966848,CaPM4c1HcFyfcMX42h,192.168.1.198,36097,166.225.246.81,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 12:33:15.422200832,C50Izq1SLHy1cXKFm1,192.168.1.198,46829,192.168.1.1,53,udp,dns,,,,S0,,,0,D,1,67,0,0,-   Benign   -,-,Benign, -
2018-12-22 12:34:14.385287168,Cq88fr2u0wQmaiMqrj,192.168.1.198,123,78.108.102.237,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:25:46.386464000,Cf2xUuNzQ3K3f4ROi,192.168.1.198,123,82.113.53.40,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:30:25.062450944,CT7Z5dv2GiSCkuDR8,192.168.1.198,36097,202.218.127.163,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:19:31.468934144,CH5qgA3LbxcOPbVT36,192.168.1.198,123,37.187.104.44,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 12:55:40.387660032,CUNgKi3mq8wgTa1RH3,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001994,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 23:50:20.623443968,CXxZ6O33MLKHunVCij,192.168.1.198,36097,174.222.103.206,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 09:12:38.170313984,Cln4nr28tdXl4LRSgj,192.168.1.198,36097,163.3.68.228,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:57:03.386774016,CjdNoj1P9NpLrGnWhf,192.168.1.198,123,5.1.56.123,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:44:40.403582976,CuZRYz4encxP9sZo8j,192.168.1.198,123,89.221.214.130,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 14:41:25.390496000,CPnZYy15t2Ku4HgH2,192.168.1.198,123,147.231.100.5,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 15:01:30.388201984,Cm8lVl3moC1uMdUt47,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001492,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 09:23:54.370579968,CFXAfy3vRAKOaOQMpj,192.168.1.198,36097,89.194.237.93,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:17:13.385508096,CYSQzQ1DRzTTkfmZSe,192.168.1.198,123,46.28.109.26,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:37:30.429192192,Cz1TV24tuN9C8thgb9,192.168.1.198,35888,192.168.1.1,53,udp,dns,0 days 00:00:05.008906,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 05:54:58.869804032,Cb5HQA2nEuG8se9Bbi,192.168.1.198,36097,148.26.240.89,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 08:27:05.944253952,Cqum9YP66t3xfMSck,192.168.1.198,36097,138.58.224.242,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:18:41.417857792,C6iLHBNnB5n3UZSK8,192.168.1.198,52243,192.168.1.1,53,udp,dns,0 days 00:00:05.004630,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 12:57:56.278223104,CC5Era3ZLQpnrg3cD8,192.168.1.198,36097,188.201.255.26,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 16:43:03.387814912,CKOSWtJ7fEgD2pc7e,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.022484,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 04:39:23.572249856,CLUWpL33W5wcX4O81k,152.193.14.229,11,192.168.1.198,0,icmp,,,,,OTH,,,0,,1,96,0,0,-   Benign   -,-,Benign, -
2018-12-22 09:52:20.387846912,CLMV5h3L8RF9Tg1T9d,192.168.1.198,123,185.189.115.149,123,udp,,0 days 00:00:00.039473,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 20:42:31.386256896,Cdl1AM1TcKUvkAczC,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001479,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 23:16:13.060108032,CbkFQp1DcSuv8ydOJ4,192.168.1.198,36097,53.236.74.231,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 12:49:45.817132032,CalSTo1uIbCr48bl08,102.130.64.6,11,192.168.1.198,0,icmp,,,,,OTH,,,0,,1,68,0,0,-   Benign   -,-,Benign, -
2018-12-21 14:08:56.834886144,CS7d4fRVla8z51nPf,192.168.1.198,36097,102.27.224.235,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 22:22:13.114341120,CQzEoK2Hy2oOaCkbw9,188.234.157.10,3,192.168.1.198,1,icmp,,,,,OTH,,,0,,1,68,0,0,-   Benign   -,-,Benign, -
2018-12-22 05:46:26.143892992,CfF1u74B9ecjKIjb7c,192.168.1.198,36097,13.113.101.131,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 10:27:53.411876864,C3nSQu1RAhNH9t8pbj,192.168.1.198,36097,105.69.14.116,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 07:57:05.115602944,C2zsGV2I8nYcTGaLmi,192.168.1.198,36097,96.83.81.102,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:03:02.402297088,CtOSoN3GuT48sPBuN3,192.168.1.198,123,89.221.214.130,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 03:33:36.062077952,CHICM22kQCjgb3J06c,192.168.1.198,36097,188.253.150.89,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 22:37:10.514862080,Cwf7nJ1cTvLoAKbjx1,192.168.1.198,36097,90.185.109.181,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:25:38.052467200,CXLH4E29cyqWioiYd6,192.168.1.198,36097,107.106.134.170,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 12:24:40.745178880,CpeMay3JmA1NNRBVVd,192.168.1.198,36097,97.212.63.102,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 04:15:12.000719104,CY0NbA4GZyulgUlTl5,192.168.1.198,36097,80.50.106.47,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 17:31:39.669164800,CjPaRbkdxZ4b00k9h,205.250.84.13,11,192.168.1.198,0,icmp,,,,,OTH,,,0,,1,68,0,0,-   Benign   -,-,Benign, -
2018-12-21 16:03:53.386737152,CyNnhc1mpAa9FJULBb,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.015241,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 02:45:00.780771072,Cp5xs93TQdjJIhn4pa,192.168.1.198,36097,189.254.18.253,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 12:58:45.818967040,CseCUj4fT3NZ4Xt5rg,192.168.1.198,36097,63.181.196.213,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 20:22:27.119575040,CY9T0c2gssIODSD7mk,192.168.1.198,36097,159.246.104.22,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 00:36:39.387326976,CUCGhY3sojbtdgfGRa,192.168.1.198,123,5.1.56.123,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:47:34.386707968,CPqJ7214Mj1KnJjFnk,192.168.1.198,123,194.182.80.233,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 05:53:20.840264192,Ca4BJC1DEuDcFMwcxh,192.168.1.198,36097,183.6.133.46,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 13:52:29.386455040,CinrV82OoKtv0u2qTg,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.096445,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 11:40:44.403726080,CeifmwkiWfWdfyK9i,192.168.1.198,123,37.157.194.44,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 06:09:39.957917952,CmgGPDj30nT6khnb9,192.168.1.198,36097,206.199.85.129,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 20:25:08.845003008,CfM3o23sPT0kzJekz2,192.168.1.198,36097,48.2.114.151,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:47:27.441234944,CgqOKkjUyIUWNSN5b,192.168.1.198,42464,192.168.1.1,53,udp,dns,0 days 00:00:05.005131,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 18:07:49.386227968,CDW6px3c5TK8jmBoN8,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001481,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 18:55:52.386595840,CctyBq2rE6TfSNKqc,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.268355,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 02:30:01.391938816,CSTA5u4YoUESAQqAR,192.168.1.198,123,178.124.134.106,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:50:18.426202112,C6B8DL1EiCNRfBh9q4,192.168.1.198,53082,192.168.1.1,53,udp,dns,0 days 00:00:05.005139,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 20:00:43.387033088,CEg85o5DZIgT4o9w7,192.168.1.198,123,212.96.160.147,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:06:03.724115968,CSf3C31Yj5xTOrWfC9,192.168.1.198,36097,116.162.25.152,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:50:41.398021888,CJqFIJN05VGLTWv8,192.168.1.198,46618,192.168.1.1,53,udp,dns,0 days 00:00:05.005400,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 00:23:32.387361024,CyQJCM9DD5hv8wejc,192.168.1.198,123,83.167.252.118,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 21:52:06.383826944,CDx93c2hulzOvJzt24,192.168.1.198,123,147.251.48.140,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 10:53:34.205774080,CIlSRh4SRf3g1PGE2i,192.168.1.198,36097,209.73.249.162,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 00:38:00.949487872,CFTsDq193jHuq6DHo1,192.168.1.198,36097,197.61.143.198,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 12:50:13.387653120,CEQRjo3eG5rks3hfKb,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001732,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 00:38:50.387264000,CcokiN6jsjAsSPyCi,192.168.1.198,123,89.221.212.46,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 04:41:56.387875072,CNNZim4cUBfv8DaRq4,192.168.1.198,123,82.113.53.40,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 09:46:23.405102080,CherEu4LhEdAxkTz2j,192.168.1.198,46645,192.168.1.1,53,udp,dns,0 days 00:00:05.005149,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:27:42.386387200,CG9ydi2v7fe8knCaC6,192.168.1.198,123,80.79.25.111,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 05:23:34.833446912,C3sMF92VPz8YHKztTg,192.168.1.198,36097,221.64.208.80,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:56:06.703515904,Cg9Spp1qEiGhGwCBO5,192.168.1.198,36097,206.254.137.173,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 00:12:40.468049152,CCfnsXTxQ73WKcqmd,192.168.1.198,59043,192.168.1.1,53,udp,dns,0 days 00:00:05.005144,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 08:03:01.385529088,CUgVMR2WiGGIgdp5x7,192.168.1.198,123,82.113.53.40,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 01:08:04.706345984,CD81UTxw51vURpvs,192.168.1.198,36097,195.88.38.196,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 17:29:16.893867008,COjuuF1yO9Must8ayf,192.168.1.198,36097,13.150.66.221,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 14:02:46.799835904,CoRNJ01tpHQOwKuzbc,192.168.1.198,36097,223.76.7.57,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 20:46:28.639293952,CxBgJA2edtB67HHmyd,192.168.1.198,36097,20.180.237.92,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 10:21:10.243969024,CSxsDL1EMq18ycaZpf,192.168.1.198,36097,70.19.44.62,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 12:00:15.386328832,CmfMF54iU5LlSwLO02,192.168.1.198,123,83.167.252.118,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 03:26:37.210083072,CJ2I9az5nsSBVnae9,77.237.254.88,3,192.168.1.198,13,icmp,,,,,OTH,,,0,,1,56,0,0,-   Benign   -,-,Benign, -
2018-12-22 12:07:42.136812032,CEfOR64vw6UPIlRxZ5,192.168.1.198,36097,4.65.212.200,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:26:54.857223936,CUzWJfQRngSiYQBR3,192.168.1.198,36097,101.183.124.104,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 20:38:34.632369152,CljJRw4NpbEP58l5rk,192.168.1.198,36097,139.201.169.122,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:01:12.387630848,CtXlZv3AdJBZSA4TF9,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001497,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 05:21:20.423250944,C6X1vf2GaDCY5QQLgd,192.168.1.198,36097,221.109.117.67,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 16:50:12.797553152,COQsUa2CO8pXjDDDK2,192.168.1.198,36097,32.56.193.84,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 16:39:48.841961984,CjmkQk2USVocjc0U48,192.168.1.198,36097,183.126.251.53,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 13:00:18.828210944,CTGkBJ2PzCmD09sns1,93.196.30.51,3,192.168.1.198,13,icmp,,,,,OTH,,,0,,1,56,0,0,-   Benign   -,-,Benign, -
2018-12-21 17:07:56.199631872,CDSB7ULCcIzhti7C,192.168.1.198,36097,170.74.66.125,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 14:40:13.249154048,CD9zcr4j4woUG1A1dg,192.168.1.198,36097,180.144.64.77,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 18:32:24.388536832,C7V4kgWazQteZHAo9,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.005994,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 05:47:34.027083008,C2OIsU2qEGoINBX243,192.168.1.198,36097,172.62.137.154,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 18:13:39.032454912,Cjmr3Z18SJk13oBYFb,81.17.34.67,3,192.168.1.198,1,icmp,,,,,OTH,,,0,,1,68,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:23:07.397764864,C9Rnkn1Ai3QUhFCDN9,192.168.1.198,34899,192.168.1.1,53,udp,dns,0 days 00:00:05.005150,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 21:19:51.385036032,CLw0HI3PlYQkPkAkb3,192.168.1.198,123,147.231.100.5,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:06:41.127030016,C69yxR1W5YxTTfBeT6,192.168.1.198,36097,205.252.221.43,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:23:50.911227904,CBZUPa1cVjVS87UHjf,192.168.1.198,36097,83.199.91.238,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:37:51.386564864,CafuJU1OnGDkorOrW9,192.168.1.198,123,81.200.57.13,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 12:17:50.844097024,C9jwfe2qDQIX0Ti7re,192.168.1.198,36097,222.72.235.194,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 04:20:06.537132032,CPwHYS2lMu5bpnEkM4,192.168.1.198,36097,102.5.138.46,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:41:53.403429120,CiSIFw4gygLYCyaIil,192.168.1.198,123,5.1.56.123,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 07:22:27.351357952,CPbMS63ICptYqyyJg,192.168.1.198,36097,110.221.174.137,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:11:15.076192000,CSASpi3wjMWFrBCxHg,192.168.1.198,36097,114.252.72.185,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:36:06.618782976,C4weS81UtyMcxI9ij3,192.168.1.198,36097,131.241.7.185,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 12:53:44.198900992,CjVPM64bn6DwMNiE4d,192.168.1.198,36097,137.22.93.47,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:49:33.308536064,CxcMTo2t6Tan9FjVA4,192.168.1.198,36097,111.196.243.180,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 05:40:11.212198144,CyfxX12QTQAedeLzDa,192.168.1.198,36097,191.1.193.96,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:32:12.181412864,CQmgCi4Re0jmD2d5p9,192.168.1.198,36097,88.143.207.69,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 14:38:10.893900032,CMUibb2T9h3amFhy7d,192.168.1.198,36097,73.88.110.29,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 03:32:22.386388992,CVDHXZ2UERtmaunx1g,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001497,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 02:32:34.403245056,CQrnvv1pYUAUetGjq7,192.168.1.198,123,46.28.109.26,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 10:56:38.324291840,C5DtS421ggsfLn335c,192.168.1.198,36097,60.171.61.114,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 12:35:39.384964096,Cm9GON1Yw9VbjmE9p8,192.168.1.198,123,37.187.18.4,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 03:59:24.386019840,CMOlsQ3Qm8zF5uz3r8,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.083959,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 20:43:37.386295040,C3CGFH1lI2xkRJPLvl,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.007487,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 06:17:54.120605952,CSiUHF1nuMUnW11IW4,192.168.1.198,36097,141.112.164.67,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 14:46:51.635921920,CXKDj93y7TFzTngQq3,192.168.1.198,36097,180.118.40.236,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 12:37:01.192137984,CXvVjy48eFC0ZgYuP4,154.197.41.78,3,192.168.1.198,10,icmp,,,,,OTH,,,0,,1,68,0,0,-   Benign   -,-,Benign, -
