ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents   label   detailed-label,Tunnel,Traffic_Labeled,Malware
2019-02-28 20:22:59.891478016,CMEnlB0tuvS4JbhA,192.168.1.193,30535,197.5.239.153,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:05:13.126545920,CQlIpu1EOKRFOBpyjl,192.168.1.193,24159,217.109.40.230,8081,tcp,,0 days 00:00:00.055973,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:17:54.685497088,CYMfjW2kNzki3Qu8ac,192.168.1.193,24159,217.20.203.38,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:20:59.847531008,CtNvhr4TrHlcZxJjYe,192.168.1.193,24159,197.38.102.195,8081,tcp,,0 days 00:00:01.105376,0,0,REJ,,,0,Sr,6,240,2,80,-   Benign   -,-,Benign, -
2019-03-01 00:49:33.995630080,CYWXmP2Hm4UbnT6Yo3,192.168.1.193,24159,217.234.51.42,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:14:55.916712960,CHxiLKrq9vHGjx6xc,192.168.1.193,30535,217.205.129.239,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:35:31.703142912,Cu8FMR3P6HVOaqJ9b7,192.168.1.193,24159,197.140.245.206,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:33:55.846288896,CtDAGy32IMzWW5CaEf,192.168.1.193,24159,217.29.120.181,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:59:25.066886912,CYqG1w2XfVlygKAOik,192.168.1.193,30535,197.59.129.111,8081,tcp,,0 days 00:00:00.114444,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:26:16.797398016,CW916r3gmgsE4I78Xd,192.168.1.193,24159,197.242.39.71,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:10:04.081937152,Ct4EQD2i2qReBneSb1,193.75.5.249,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:19:24.329955072,CbzMSK1nKLa4KNpRE,192.168.1.193,30535,217.75.234.85,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:52:21.177982976,CDijOcpskQ4TqIl1d,62.236.107.143,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:23:51.175878144,C8mu9t1Jc73KLLZRci,192.168.1.193,24159,217.19.120.249,8081,tcp,,0 days 00:00:00.076461,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:58:24.920100864,Ce2qRkHufrtyrw3Sf,192.168.1.193,30535,197.196.206.125,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:03:35.542469120,CqUACv3K0LuBUqdSYf,192.168.1.193,24159,197.142.156.120,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:26:47.224786944,Cc3kUn3Zrjvirp1KX1,217.236.109.229,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 23:12:52.408237824,Cr0MbE4C5lvFYGf1e6,217.169.226.153,11,192.168.1.193,0,icmp,,0 days 00:00:00.000004,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 01:44:23.610126848,CmJM7D1AVZKdQjHdq3,192.168.1.193,30535,197.103.184.154,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:19:45.956628992,CP4U4VNb9qjotZV53,192.168.1.193,123,78.108.102.237,123,udp,,0 days 00:00:00.000005,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-02-28 20:48:45.731215104,Cn5ph37IRMR1dEajd,192.168.1.193,24159,197.35.1.167,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:26:22.817199104,COV4Is4frJ4VWaWDt2,217.238.25.205,3,192.168.1.193,13,icmp,,0 days 00:00:00.000006,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 02:21:22.959654144,Chozji25sHPbnhmAFj,192.168.1.193,24159,217.220.243.90,8081,tcp,,0 days 00:00:00.000009,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:15:51.763905024,C6PXkX1bvf5Yy5VrX,192.168.1.193,24159,197.20.242.12,8081,tcp,,0 days 00:00:00.000008,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:32:49.189049856,ClkHv027Yjm1038sRk,192.168.1.193,24159,217.47.111.218,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:39:09.442633984,CX7M4r2VhbMFXTQMLd,192.168.1.193,30535,197.156.39.34,8081,tcp,,0 days 00:00:00.000254,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:09:34.224296192,CwOwiM2wbWqLZslpEa,197.45.207.67,3,192.168.1.193,1,icmp,,0 days 00:00:00.000005,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 23:11:59.087781888,CzTnJJK5Uk8ljxL82,192.168.1.193,24159,217.210.222.231,8081,tcp,,0 days 00:00:00.000505,0,0,S0,,,0,S,6,240,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:13:20.456535040,C47w0o40KmA7heIZla,192.168.1.193,30535,217.146.70.111,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:08:22.957867008,CFVXg943Q65r7DxV24,192.168.1.193,30535,197.129.11.51,8081,tcp,,0 days 00:00:00.395031,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:38:32.274251008,CXZQBq4inR5oGuhXt4,217.244.84.128,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 01:45:48.859038976,CfzWeU2J7dSuqnHck9,192.168.1.193,30535,197.9.164.11,8081,tcp,,0 days 00:00:00.103943,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:31:58.248562176,C96Flu4loKMsACm2bi,192.168.1.193,24159,197.7.226.101,8081,tcp,,0 days 00:00:01.603595,0,0,REJ,,,0,Sr,6,240,2,80,-   Benign   -,-,Benign, -
2019-03-01 00:03:51.463033856,Cy8OMF1kOZ0xjrAuE7,192.168.1.193,30535,217.50.114.29,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:36:43.991821056,CVowPu1mVLlgpG2qj,192.168.1.193,30535,197.99.102.212,8081,tcp,,0 days 00:00:00.264602999,0,0,RSTO,,,0,ShR,4,160,2,88,-   Benign   -,-,Benign, -
2019-02-28 23:03:47.271449088,Cfu6lPavbIh4Pth0e,192.168.1.193,30535,217.240.112.47,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:17:04.520893952,CNxeld2zatEZaHLqil,192.168.1.193,24159,197.143.200.89,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:39:57.955655936,CwZRcW6NUdj2sewva,192.168.1.193,123,78.108.102.237,123,udp,,0 days 00:00:00.003002,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-03-01 00:51:40.263840000,C0HtGq3L2UrAJIDpOl,192.168.1.193,30535,197.39.166.90,8081,tcp,,0 days 00:00:00.104191,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 20:02:20.963591168,C87lhd2vzrc5ACXzx1,192.168.1.193,30535,197.132.130.132,8081,tcp,,0 days 00:00:00.000008,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:45:22.778358016,CtWKrT2TsmVBA0w9F2,196.27.100.189,11,192.168.1.193,0,icmp,,0 days 00:00:00.000008,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 00:15:05.565100800,CE3ynb4gA8YOF0DWtj,192.168.1.193,30535,217.141.43.184,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:34:57.051627008,CDzDyg2BAeqHSSHdx7,217.254.5.75,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 02:43:41.625596160,CNGkCBgnlACxmz0mj,192.168.1.193,24159,217.114.120.182,8081,tcp,,0 days 00:00:00.036485,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-03-01 03:07:31.276340992,CuUOqj1h0DhLBYsaUh,192.168.1.193,30535,217.189.181.89,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:19:59.914788096,CUWvRs4d94tOZy34i6,192.168.1.193,30535,197.126.6.50,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:00:07.446636800,CpGkD4281gVqvFskEh,192.168.1.193,24159,217.231.133.107,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:06:55.572272128,Cn04Bb3Mmpd7bQvlBe,192.168.1.193,30535,197.82.102.227,8081,tcp,,0 days 00:00:00.000506,0,0,S0,,,0,S,8,320,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:16:28.376642816,C2WTNr4Mx3iDtgm9R9,192.168.1.193,24159,217.91.25.146,8081,tcp,,0 days 00:00:00.040481,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:27:41.012357888,CJVJo24IO0ibEO9v19,192.168.1.193,24159,197.216.104.185,8081,tcp,,0 days 00:00:00.000250999,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:04:25.991075072,C9JtYD2pbGQVBoccSg,197.155.1.102,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 20:39:25.782136832,C1wMXA1AQClvsP0fib,192.168.1.193,30535,217.103.26.53,8081,tcp,,0 days 00:00:00.000254,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:43:06.802035968,CtJsUG2Vg5JusT61N4,192.168.1.193,24159,197.42.100.68,8081,tcp,,0 days 00:00:01.191350,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-03-01 00:35:20.362279936,CQbOuF4wltnZCY1eh,192.168.1.193,30535,197.57.171.159,8081,tcp,,0 days 00:00:00.119938,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:21:14.898688000,CW34es6naklSyOx4c,192.168.1.193,30535,217.164.206.135,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:33:09.952665088,CXCp0T2SsMpzgVqFY4,197.13.3.6,3,192.168.1.193,0,icmp,,0 days 00:00:00.000005,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 20:50:54.757116928,CHyCJtfQVuaV5nItd,192.168.1.193,24159,217.166.72.34,8081,tcp,,0 days 00:00:00.039230,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-03-01 01:19:55.821955072,Cyh9UKxJb27VwmuFl,217.171.88.93,11,192.168.1.193,0,icmp,,0 days 00:00:00.000011,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-03-01 00:36:10.318146048,C1V2CLk31H7iixnJ5,192.168.1.193,30535,197.165.42.246,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:35:15.533083904,C8x1Q42xiWkWMWarte,192.168.1.193,30535,197.54.130.92,8081,tcp,,0 days 00:00:00.096446,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 22:40:13.677583104,CCbcJu4w4QciLn0XEc,192.168.1.193,30535,217.87.181.85,8081,tcp,,0 days 00:00:00.000255,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:28:15.609957888,CIaZ7D46aec9ZagzAc,192.168.1.193,24159,217.249.97.157,8081,tcp,,0 days 00:00:00.000254,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:02:49.059813120,CAz68E2k57rDNSpqrj,192.168.1.193,30535,197.17.229.8,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:01:46.212559104,CzxiJE1o4BNypTo5Af,192.168.1.193,24159,217.41.73.249,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:28:16.914127104,CGjYRb4LssJ2RP8ORf,192.168.1.193,30535,197.50.237.188,8081,tcp,,0 days 00:00:00.000257,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:17:04.627520000,Ca1L6U2pfVKtVj5OBa,185.1.74.3,3,192.168.1.193,1,icmp,,0 days 00:00:00.000001,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 22:18:07.164870912,C9EFDOoZ8aHqWRK57,192.168.1.193,24159,217.182.173.5,8081,tcp,,0 days 00:00:00.041482,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-03-01 02:41:03.540011008,CkA7yn4UFpERUS5hq4,192.168.1.193,24159,217.153.229.137,8081,tcp,,0 days 00:00:00.038984,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 23:41:05.383235840,CeqMHT2XxZrgONtNPg,197.84.247.90,11,192.168.1.193,0,icmp,,0 days 00:00:00.000004,136,0,OTH,,,0,,2,192,0,0,-   Benign   -,-,Benign, -
2019-03-01 02:57:24.867070976,CxyF273CGfzOmqmPR4,217.92.235.41,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 23:17:36.305058048,ChNogT1t9pZGa3pBpd,192.168.1.193,30535,217.153.131.86,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:47:22.322789888,CB3FG02jGYRFCLwmjg,192.168.1.193,30535,217.120.217.157,8081,tcp,,0 days 00:00:01.041164,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-03-01 02:09:52.619753984,CPs2Ar2kImgskd3spe,192.168.1.193,30535,217.229.83.189,8081,tcp,,0 days 00:00:00.001005,0,0,S0,,,0,S,8,320,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:07:07.897486080,C8Em3RNHvgoiIVGxd,192.168.1.193,30535,197.48.107.67,8081,tcp,,0 days 00:00:00.098693,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 20:01:02.659601920,CQeS2Z1pIlx9wzXJx7,192.168.1.193,24159,217.89.15.43,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:49:24.879777792,C6rMMJ1UKRfZSqpsi5,192.168.1.193,24159,197.39.200.103,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:38:29.717172992,CRI8C91XsPQ7crfCwj,192.168.1.193,30535,217.118.142.161,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 01:02:45.506151936,CpRhkj14X6O1w5wtUi,192.168.1.193,24159,217.128.160.163,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:02:39.128407040,CBqlcA4FOoyrLiATV9,192.168.1.193,24159,217.158.109.96,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:29:38.134658048,CqBYv62f9GPjtxQxSa,192.168.1.193,30535,217.149.81.157,8081,tcp,,0 days 00:00:00.040470,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 20:05:30.484812032,COUy0C4ULowAaVj2el,91.182.96.1,3,192.168.1.193,13,icmp,,0 days 00:00:00.000012,84,0,OTH,,,0,,2,140,0,0,-   Benign   -,-,Benign, -
2019-03-01 02:09:40.159574016,CABW5n1LERjsjbO465,192.168.1.193,30535,217.28.58.181,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:20:12.116302848,CsuZWN1z7vNXzGa0Oi,217.70.96.5,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 22:44:01.370699776,CyAw6T1KEPalIbUDxk,192.168.1.193,24159,197.229.187.249,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:39:52.820590848,CvJfHR1qTlLt5wLUd1,194.126.123.2,11,192.168.1.193,0,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 23:50:15.894636032,Ct8OON34rvv5uL9O9c,192.168.1.193,30535,197.37.197.160,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 00:52:44.317431040,CdrDMG29ZRk2pHviAb,192.168.1.193,24159,197.61.85.101,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:54:24.015872000,CZ6Lc53tC8Er4aXfDk,192.168.1.193,24159,197.125.117.236,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:41:18.754612992,CyI1fK3wainCeBUszg,197.84.247.89,11,192.168.1.193,0,icmp,,0 days 00:00:00.000007,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 19:55:05.080187136,C25F9v2cGiuAz0a2G6,192.168.1.193,30535,197.53.3.139,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:40:39.568195072,CL3hzh1KjhjNctbv8c,87.245.237.69,3,192.168.1.193,1,icmp,,0 days 00:00:00.000004,80,0,OTH,,,0,,2,136,0,0,-   Benign   -,-,Benign, -
2019-02-28 21:18:04.851756032,CeB6oI3EdZqboGyrVl,192.168.1.193,24159,217.167.215.228,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 19:57:37.006222848,COkvgAt00mgRxPh41,192.168.1.193,30535,197.217.163.120,8081,tcp,,0 days 00:00:00.000006,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 22:40:42.453062144,C03Ccy3K3UhsB8jop3,192.168.1.193,24159,197.20.162.23,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:10:29.702799104,CqghON3wFBJOiayHMc,192.168.1.193,30535,217.23.140.104,8081,tcp,,0 days 00:00:00.069478,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 21:01:19.053134848,C6pjeF12PS6URWXwZ9,197.13.3.14,3,192.168.1.193,0,icmp,,0 days 00:00:31.682611,160,0,OTH,,,0,,4,272,0,0,-   Benign   -,-,Benign, -
2019-02-28 20:15:58.136619008,CwbgM21QtJBvDXXocg,217.19.22.23,3,192.168.1.193,13,icmp,,0 days 00:00:00.000005,56,0,OTH,,,0,,2,112,0,0,-   Benign   -,-,Benign, -
2019-02-28 23:21:09.227691776,C9HWtIuSKZoM4zgbj,192.168.1.193,24159,217.154.225.14,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:26:01.702500096,CLmqDQ3tV7y4GYbyOl,192.168.1.193,30535,197.246.201.183,8081,tcp,,0 days 00:00:00.154668,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-02-28 23:24:20.563005952,CkLvgt2Hpfyt1uoPGi,192.168.1.193,24159,197.153.246.6,8081,tcp,,0 days 00:00:00.000005,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-03-01 02:48:12.065718016,CgZv5y3o6dhIl4D3Qb,192.168.1.193,24159,197.103.73.232,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:23:22.516956928,CrAuyO15DAdsN12Lyk,192.168.1.193,30535,217.28.96.103,8081,tcp,,0 days 00:00:00.029741,0,0,REJ,,,0,Sr,4,160,2,80,-   Benign   -,-,Benign, -
2019-02-28 19:53:38.753892864,CNa6MYXbR5c7z5w77,197.13.3.22,3,192.168.1.193,0,icmp,,0 days 00:00:11.425209,160,0,OTH,,,0,,4,272,0,0,-   Benign   -,-,Benign, -
2019-03-01 00:08:59.951087872,CQSjnuP8MzsiMlbR7,192.168.1.193,24159,217.142.50.67,8081,tcp,,0 days 00:00:00.000004,0,0,S0,,,0,S,2,80,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 21:17:21.177400064,CXGrWA2c0p3gBnMcub,192.168.1.193,24159,217.246.216.116,8081,tcp,,0 days 00:00:00.000007,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 20:13:17.969811968,CTu5xA165gO50gqns4,192.168.1.193,24159,197.42.0.116,8081,tcp,,0 days 00:00:00.160162,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
2019-03-01 02:53:35.509131008,CtEk072geP6N14O9M1,192.168.1.193,24159,217.25.23.41,8081,tcp,,0 days 00:00:00.000253,0,0,S0,,,0,S,4,160,0,0,-   Malicious   PartOfAHorizontalPortScan,-, Malicious, PartOfAHorizontalPortScan
2019-02-28 23:05:58.199726080,C7Bfzi3uHFrjGXOkTb,192.168.1.193,24159,217.138.90.83,8081,tcp,,0 days 00:00:00.026483,0,0,REJ,,,0,Sr,2,80,2,80,-   Benign   -,-,Benign, -
